fold,seed,epoch,neg_mean,pos_mean,drift,gap_distance,selected
1,0,0,0.21424517035484314,0.45088285207748413,0.0,0.7606626671509561,False
1,0,1,0.2146349847316742,0.4531756043434143,0.0018194780129018797,0.7577648390138506,False
1,0,2,0.21684440970420837,0.46382951736450195,0.012132079080523725,0.74444054417639,False
1,0,3,0.21747823059558868,0.4783589243888855,0.015090469649284484,0.7278623713528853,False
1,0,4,0.20617350935935974,0.4854285717010498,0.037674879588252684,0.7207002151973503,False
1,0,5,0.19038993120193481,0.490495502948761,0.11134551650988507,0.7139550555979197,False
1,0,6,0.17489108443260193,0.4977121353149414,0.18368715550068682,0.7076536372926822,False
1,0,7,0.15873412787914276,0.5038573145866394,0.2591005546764967,0.7025537439303877,True
1,0,8,0.1399669498205185,0.5080012083053589,0.34669729269183286,0.6989419995195785,False
2,0,0,0.21315760910511017,0.4491561949253082,0.0,0.7586847247409749,False
2,0,1,0.21351297199726105,0.45108550786972046,0.0016671367897340501,0.7561627931175167,False
2,0,2,0.21564500033855438,0.46136099100112915,0.01166925846038016,0.7430561052765603,False
2,0,3,0.2161635160446167,0.4756547808647156,0.014101804538557607,0.7265362410538571,False
2,0,4,0.2045709192752838,0.48386192321777344,0.04028329021832935,0.7191413268596054,False
2,0,5,0.18852855265140533,0.48701342940330505,0.11554387646354204,0.7126554855474085,False
2,0,6,0.17095234990119934,0.494232177734375,0.19800024677091865,0.7047393643084082,False
2,0,7,0.15457534790039062,0.4997435510158539,0.27483072948070103,0.6999186290497659,True
2,0,8,0.13161513209342957,0.5012831687927246,0.38254546649315807,0.6985017231475106,False
3,0,0,0.21706321835517883,0.44964972138404846,0.0,0.7570029761968255,False
3,0,1,0.217494398355484,0.4518105089664459,0.0019864259065745507,0.7541786729349994,False
3,0,2,0.22029992938041687,0.46297580003738403,0.014911374896975095,0.7395721781400616,False
3,0,3,0.22099220752716064,0.47752928733825684,0.01810066763846115,0.722779549223617,False
3,0,4,0.21007446944713593,0.4861173629760742,0.03219683629958565,0.7144487303949072,False
3,0,5,0.19487732648849487,0.49046000838279724,0.10220935649438939,0.7064916739634316,False
3,0,6,0.1788184940814972,0.49784526228904724,0.17619163929976428,0.7001827111034113,False
3,0,7,0.16312900185585022,0.5044266581535339,0.24847238932519872,0.6960320436796591,True
3,0,8,0.14830824732780457,0.5094009637832642,0.31675090578852033,0.6921385228884943,False
4,0,0,0.21166324615478516,0.45102658867836,0.0,0.7608869466302792,False
4,0,1,0.21215495467185974,0.45322608947753906,0.002323069904706121,0.7579713172860402,False
4,0,2,0.21473293006420135,0.46431270241737366,0.014502678028340354,0.7433157841316814,False
4,0,3,0.21426062285900116,0.47763872146606445,0.012271269346009146,0.728070379630738,False
4,0,4,0.20276029407978058,0.486097514629364,0.04206187062109982,0.7193689299172376,False
4,0,5,0.18708226084709167,0.4903973639011383,0.11613251593863344,0.7130361203106353,False
4,0,6,0.16848275065422058,0.498225599527359,0.20400563765797833,0.7066142398572619,False
4,0,7,0.15339262783527374,0.5037696957588196,0.2752987085764491,0.7034497427544277,True
4,0,8,0.13149091601371765,0.5057100057601929,0.37877303498614523,0.7006853254647953,False
5,0,0,0.20478256046772003,0.4501015543937683,0.0,0.7647677740896436,False
5,0,1,0.20538702607154846,0.4525253176689148,0.002951743558864781,0.761668288865469,False
5,0,2,0.20830297470092773,0.46420279145240784,0.01719098650376836,0.746715655848645,False
5,0,3,0.20787778496742249,0.4782969355583191,0.01511468795308063,0.7313153581589258,False
5,0,4,0.1943269968032837,0.48546838760375977,0.05105690465318923,0.7243123009393487,False
5,0,5,0.17917382717132568,0.49146589636802673,0.1250532918325878,0.7159049491625004,False
5,0,6,0.16557057201862335,0.4985939860343933,0.19148109272360467,0.7096640960612556,False
5,0,7,0.1517515927553177,0.5053766369819641,0.258962323702177,0.7041527908702165,True
5,0,8,0.13652226328849792,0.5095257759094238,0.3333306167444957,0.7007895251668173,False
