fold,seed,epoch,neg_mean,pos_mean,drift,gap_distance,selected
1,0,0,0.21424517035484314,0.45088285207748413,0.0,0.7606626671509561,False
1,0,1,0.21441201865673065,0.4514731466770172,0.0007787727565161447,0.7599013804084657,False
1,0,2,0.21533235907554626,0.4545133709907532,0.005074507485524508,0.7558733634024944,False
1,0,3,0.2169773131608963,0.46001777052879333,0.012752412581940846,0.7485881369356424,False
1,0,4,0.21788246929645538,0.4663451313972473,0.016977273912816677,0.7400562841628946,False
1,0,5,0.21788820624351501,0.47328346967697144,0.017004051398862827,0.7315764598636284,False
1,0,6,0.2154540717601776,0.47899168729782104,0.0056426075011736885,0.7254622689057796,False
1,0,7,0.20922410488128662,0.48301905393600464,0.02343607309905931,0.7209992077996381,False
1,0,8,0.20155306160449982,0.48539838194847107,0.05924104953834919,0.7167471775885876,False
1,0,9,0.1943623572587967,0.48940104246139526,0.09280402010050251,0.7109000109273351,False
1,0,10,0.1857948750257492,0.49253326654434204,0.13279317000226043,0.7070047843948372,False
1,0,11,0.1772305965423584,0.4955369830131531,0.17276736624297961,0.7032553474993228,False
1,0,12,0.1685830056667328,0.4981161057949066,0.21313042722261827,0.7003919295264068,False
1,0,13,0.16116058826446533,0.49988681077957153,0.24777493001338874,0.6981415049733503,False
1,0,14,0.15254585444927216,0.5004426836967468,0.2879846290274904,0.6967541643493788,True
1,0,15,0.14583013951778412,0.5010238885879517,0.3193305628488463,0.695994285755857,False
2,0,0,0.21315760910511017,0.4491561949253082,0.0,0.7586847247409749,False
2,0,1,0.21330241858959198,0.44973117113113403,0.0006793540474100763,0.7580200079491222,False
2,0,2,0.2142837941646576,0.45285558700561523,0.005283344396080606,0.7539942680798462,False
2,0,3,0.2157914936542511,0.4580661654472351,0.012356511973457796,0.7472802487340718,False
2,0,4,0.21748462319374084,0.46522465348243713,0.020299599469127943,0.7380957900958969,False
2,0,5,0.21791085600852966,0.47238802909851074,0.022299212884657665,0.7296288260646826,False
2,0,6,0.21532802283763885,0.4784640669822693,0.010182201525156129,0.7231557771534375,False
2,0,7,0.20930182933807373,0.48122748732566833,0.018088867590624523,0.7199128696990286,False
2,0,8,0.2018289566040039,0.4846746325492859,0.05314683603680312,0.7154799047504923,False
2,0,9,0.19340622425079346,0.48818570375442505,0.09266094200079485,0.7105947543264465,False
2,0,10,0.18527856469154358,0.4916304647922516,0.1307907539900166,0.7070228456643503,False
2,0,11,0.17713505029678345,0.4945375919342041,0.1689949467887099,0.7043898662218452,False
2,0,12,0.16830411553382874,0.4976862967014313,0.21042407896949022,0.7017723606610737,False
2,0,13,0.16009917855262756,0.5001867413520813,0.24891642749810988,0.6996651286566575,False
2,0,14,0.15156130492687225,0.5019955635070801,0.28897070311885587,0.6985700083162152,True
2,0,15,0.14282365143299103,0.5032740831375122,0.3299622188830086,0.69729574333608,False
3,0,0,0.21706321835517883,0.44964972138404846,0.0,0.7570029761968255,False
3,0,1,0.21725520491600037,0.45028942823410034,0.0008844730225430783,0.7561427642890304,False
3,0,2,0.21831607818603516,0.4535942077636719,0.005771866096660737,0.7516699364820112,False
3,0,3,0.21987561881542206,0.4591382145881653,0.012956596154588091,0.7442833241237825,False
3,0,4,0.2214619666337967,0.4663744568824768,0.020264825666687674,0.7349261698884734,False
3,0,5,0.22128529846668243,0.4733368456363678,0.01945092376081444,0.7269121649224649,False
3,0,6,0.2184179276227951,0.47893333435058594,0.006241081643779794,0.721186505288888,False
3,0,7,0.21099571883678436,0.4817599356174469,0.02795268385114547,0.71699141877509,False
3,0,8,0.20388250052928925,0.4838946461677551,0.060722944798146695,0.7126409576000022,False
3,0,9,0.19689491391181946,0.48777613043785095,0.09291442647993055,0.7089543058968415,False
3,0,10,0.1896272599697113,0.4909895062446594,0.1263961651051091,0.705464230370414,False
