method,beta,fold,seed,task_id,seen_classes,accuracy,pos_mean,neg_mean,gap_distance
mgp_mgc,4.0,1,0,9,45,0.9444444444444444,0.41110628843307495,0.03665047883987427,0.6945265269384947
mgp_mgc,4.0,1,0,10,50,0.9275,0.3951077163219452,0.029874246567487717,0.7458571300458887
mgp_mgc,8.0,1,0,1,5,1.0,0.4817149043083191,0.19505919516086578,0.7240719717207749
mgp_mgc,8.0,1,0,2,10,0.9875,0.4174749255180359,0.11240455508232117,0.783981692902858
mgp_mgc,8.0,1,0,3,15,0.95,0.4009532034397125,0.07896731793880463,0.7686481808727944
mgp_mgc,8.0,1,0,4,20,0.94375,0.4050070643424988,0.06343912333250046,0.748892475583602
mgp_mgc,8.0,1,0,5,25,0.955,0.40863892436027527,0.052952054888010025,0.7255038148490043
mgp_mgc,8.0,1,0,6,30,0.9125,0.38567209243774414,0.043290454894304276,0.7615483423340348
mgp_mgc,8.0,1,0,7,35,0.9464285714285714,0.3641665279865265,5.0190115871373564e-05,0.7751223004549723
mgp_mgc,8.0,1,0,8,40,0.95625,0.407845675945282,0.03993315249681473,0.7120916962138547
mgp_mgc,8.0,1,0,9,45,0.95,0.4139120280742645,0.036889106035232544,0.6886357590635441
mgp_mgc,8.0,1,0,10,50,0.9225,0.3966248333454132,0.030140269547700882,0.7438556973912415
zero_shot_clap,0.0,2,0,1,5,0.775,0.4541921615600586,0.20828139781951904,0.7702904767439461
zero_shot_clap,0.0,2,0,2,10,0.775,0.41824084520339966,0.15548895299434662,0.786751113412759
zero_shot_clap,0.0,2,0,3,15,0.8166666666666667,0.39343318343162537,0.08028502017259598,0.7823336475368822
zero_shot_clap,0.0,2,0,4,20,0.83125,0.3844778537750244,0.051085516810417175,0.7818293934151157
zero_shot_clap,0.0,2,0,5,25,0.86,0.3813062012195587,0.03660605102777481,0.7826188611612824
zero_shot_clap,0.0,2,0,6,30,0.85,0.37041935324668884,0.027362236753106117,0.7897626577859899
zero_shot_clap,0.0,2,0,7,35,0.8285714285714286,0.3789536654949188,0.026752565056085587,0.7665041761615227
zero_shot_clap,0.0,2,0,8,40,0.81875,0.37892693281173706,0.025537600740790367,0.7636260450575642
zero_shot_clap,0.0,2,0,9,45,0.8083333333333333,0.37922418117523193,0.027973975986242294,0.7619412884031086
zero_shot_clap,0.0,2,0,10,50,0.82,0.3840370178222656,0.02743900753557682,0.7608156474277445
naive_adapter,0.0,2,0,1,5,1.0,0.49941906332969666,0.05594160035252571,0.7224808709753795
naive_adapter,0.0,2,0,2,10,0.8,0.3084016740322113,-0.06788113713264465,0.8891125285078928
naive_adapter,0.0,2,0,3,15,0.675,0.3527262806892395,0.0006694282637909055,0.8583246079061893
naive_adapter,0.0,2,0,4,20,0.6375,0.396292507648468,0.03157045319676399,0.8130792872169811
naive_adapter,0.0,2,0,5,25,0.765,0.39983364939689636,0.00718437135219574,0.7806292568181852
naive_adapter,0.0,2,0,6,30,0.5875,0.34824317693710327,0.0017669850494712591,0.8448459756764314
naive_adapter,0.0,2,0,7,35,0.7035714285714286,0.3419872224330902,-0.03447079285979271,0.8118825646168073
naive_adapter,0.0,2,0,8,40,0.68125,0.3879814147949219,0.02047818712890148,0.7642746359535536
naive_adapter,0.0,2,0,9,45,0.7055555555555556,0.3840268552303314,0.02570549212396145,0.7553056617457726
naive_adapter,0.0,2,0,10,50,0.5925,0.36443114280700684,0.003100920934230089,0.8082843474736684
mgp_only,0.0,2,0,1,5,0.975,0.48590174317359924,0.1996813714504242,0.7344646491952566
mgp_only,0.0,2,0,2,10,0.7875,0.40504854917526245,0.10378088057041168,0.7937495211707912
mgp_only,0.0,2,0,3,15,0.8,0.394176185131073,0.07226329296827316,0.7736280250390417
mgp_only,0.0,2,0,4,20,0.75,0.4002676010131836,0.06182016059756279,0.7681066797444621
mgp_only,0.0,2,0,5,25,0.87,0.40293824672698975,0.04782331734895706,0.7386366096183086
mgp_only,0.0,2,0,6,30,0.7958333333333333,0.3784211575984955,0.037591975182294846,0.7732126329196246
mgp_only,0.0,2,0,7,35,0.7857142857142857,0.3631412386894226,0.0057106600143015385,0.7752003495320745
mgp_only,0.0,2,0,8,40,0.81875,0.4042866826057434,0.041517894715070724,0.7144065863137554
mgp_only,0.0,2,0,9,45,0.8194444444444444,0.40433019399642944,0.035649094730615616,0.6981491292096712
mgp_only,0.0,2,0,10,50,0.785,0.3902578055858612,0.031493306159973145,0.7494686939855989
mgc_only,0.0,2,0,1,5,1.0,0.49013394117355347,0.06450913846492767,0.7202690975364979
mgc_only,0.0,2,0,2,10,0.7875,0.3033193349838257,-0.0687006339430809,0.8948616340080718
mgc_only,0.0,2,0,3,15,0.6416666666666667,0.3458406627178192,-0.003692811354994774,0.862812409940968
mgc_only,0.0,2,0,4,20,0.5875,0.37757420539855957,0.022537123411893845,0.8318527951793838
mgc_only,0.0,2,0,5,25,0.79,0.39569762349128723,0.007003511767834425,0.7820284424063768
mgc_only,0.0,2,0,6,30,0.5875,0.3519035577774048,0.004712730646133423,0.841713030232688
mgc_only,0.0,2,0,7,35,0.6821428571428572,0.3412010967731476,-0.03142872080206871,0.8154637719950903
mgc_only,0.0,2,0,8,40,0.69375,0.3905723989009857,0.02262003906071186,0.76385351567914
mgc_only,0.0,2,0,9,45,0.6916666666666667,0.3896266520023346,0.02392326109111309,0.7371156836964007
mgc_only,0.0,2,0,10,50,0.575,0.3530347943305969,-0.009039086289703846,0.8085728710919322
mgc_only,1.0,2,0,1,5,1.0,0.49352630972862244,0.051823366433382034,0.7215055121701262
mgc_only,1.0,2,0,2,10,0.8625,0.307969868183136,-0.06593752652406693,0.8894863305522465
mgc_only,1.0,2,0,3,15,0.6166666666666667,0.3505748212337494,0.00023092060291673988,0.8570438272139153
mgc_only,1.0,2,0,4,20,0.6125,0.38321223855018616,0.026259219273924828,0.8247530622944227
mgc_only,1.0,2,0,5,25,0.875,0.39490771293640137,0.005208674352616072,0.7853312848381799
mgc_only,1.0,2,0,6,30,0.6208333333333333,0.35114261507987976,0.004999550525099039,0.8463095355421905
mgc_only,1.0,2,0,7,35,0.7357142857142858,0.33354029059410095,-0.03656446933746338,0.8284851282598522
mgc_only,1.0,2,0,8,40,0.721875,0.38423389196395874,0.018595775589346886,0.7689356630673975
mgc_only,1.0,2,0,9,45,0.7416666666666667,0.38301917910575867,0.020548317581415176,0.7466737275652268
mgc_only,1.0,2,0,10,50,0.6575,0.36126846075057983,0.0015872864751145244,0.8015021358880848
mgc_only,2.0,2,0,1,5,1.0,0.4988327920436859,0.06155824661254883,0.7192138574183017
mgc_only,2.0,2,0,2,10,0.8625,0.3035033941268921,-0.07057294994592667,0.8956967298953411
mgc_only,2.0,2,0,3,15,0.6333333333333333,0.3487021028995514,-0.0034030999522656202,0.8578827379943379
mgc_only,2.0,2,0,4,20,0.6125,0.38295793533325195,0.021560320630669594,0.8286030572726837
mgc_only,2.0,2,0,5,25,0.88,0.4045882821083069,0.010295378975570202,0.7729561864266751
mgc_only,2.0,2,0,6,30,0.6041666666666666,0.35787466168403625,0.009013183414936066,0.8389501851156811
mgc_only,2.0,2,0,7,35,0.7821428571428571,0.34592995047569275,-0.03096497431397438,0.8184700408821726
mgc_only,2.0,2,0,8,40,0.71875,0.3960627019405365,0.024124514311552048,0.7589240312843187
mgc_only,2.0,2,0,9,45,0.7805555555555556,0.3944370150566101,0.020784912630915642,0.7347229142100931
mgc_only,2.0,2,0,10,50,0.6925,0.35953399538993835,-0.00482037290930748,0.8065469509606282
