method,beta,fold,seed,task_id,seen_classes,accuracy,pos_mean,neg_mean,gap_distance
mgp_mgc,4.0,1,1,3,15,0.9833333333333333,0.5076866149902344,0.06280738860368729,0.6397680911418144
mgp_mgc,4.0,1,1,4,20,0.9875,0.47099143266677856,0.03719291836023331,0.6765516637223671
mgp_mgc,4.0,1,1,5,25,0.97,0.4426170587539673,0.011724281124770641,0.728675474788428
mgp_mgc,4.0,1,1,6,30,0.8833333333333333,0.42548319697380066,0.006176256109029055,0.7593099851652407
mgp_mgc,4.0,1,1,7,35,0.9714285714285714,0.46608272194862366,0.038322385400533676,0.6751818625128327
mgp_mgc,4.0,1,1,8,40,0.96875,0.45880165696144104,0.025091707706451416,0.6836008003140316
mgp_mgc,4.0,1,1,9,45,0.9722222222222222,0.48891881108283997,0.050129182636737823,0.6349251717326929
mgp_mgc,4.0,1,1,10,50,0.97,0.45297500491142273,0.01810220628976822,0.702460812365261
zero_shot_clap,0.0,2,1,1,5,1.0,0.5097833275794983,0.1344442516565323,0.6648613447422542
zero_shot_clap,0.0,2,1,2,10,1.0,0.5338679552078247,0.120707206428051,0.6400616176624878
zero_shot_clap,0.0,2,1,3,15,1.0,0.5278441309928894,0.12747925519943237,0.6460480516527226
zero_shot_clap,0.0,2,1,4,20,1.0,0.5176330804824829,0.1218871995806694,0.6440600385531964
zero_shot_clap,0.0,2,1,5,25,0.97,0.5149884223937988,0.11894157528877258,0.6401912353094631
zero_shot_clap,0.0,2,1,6,30,0.9708333333333333,0.5171472430229187,0.11624166369438171,0.6407998100625492
zero_shot_clap,0.0,2,1,7,35,0.9678571428571429,0.5146760940551758,0.12020180374383926,0.6428308613515381
zero_shot_clap,0.0,2,1,8,40,0.971875,0.5160360336303711,0.12025913596153259,0.6414233110452408
zero_shot_clap,0.0,2,1,9,45,0.9694444444444444,0.5189359188079834,0.12382598221302032,0.64444261438362
zero_shot_clap,0.0,2,1,10,50,0.965,0.5225085020065308,0.1250021606683731,0.6439380653862551
naive_adapter,0.0,2,1,1,5,1.0,0.5689706206321716,-0.015496775507926941,0.6547149167238101
naive_adapter,0.0,2,1,2,10,0.8125,0.46726885437965393,-0.05696363374590874,0.7465897748948445
naive_adapter,0.0,2,1,3,15,0.875,0.466683954000473,-0.03272495046257973,0.7502736880079026
naive_adapter,0.0,2,1,4,20,0.93125,0.440580278635025,-0.04206711798906326,0.7761172481921657
naive_adapter,0.0,2,1,5,25,0.84,0.4216127097606659,-0.04241751506924629,0.7938491830788961
naive_adapter,0.0,2,1,6,30,0.775,0.4208611845970154,-0.022709187120199203,0.8068323628873775
naive_adapter,0.0,2,1,7,35,0.7678571428571429,0.4299028813838959,-0.003120007924735546,0.7522090571707158
naive_adapter,0.0,2,1,8,40,0.759375,0.43589645624160767,-0.005931144114583731,0.7301591008635219
naive_adapter,0.0,2,1,9,45,0.7361111111111112,0.4416036903858185,0.02112417481839657,0.7326121914449486
naive_adapter,0.0,2,1,10,50,0.7375,0.43150046467781067,-0.0003279403317719698,0.7493694905465701
mgp_only,0.0,2,1,1,5,1.0,0.5229624509811401,0.12499892711639404,0.6583922178385229
mgp_only,0.0,2,1,2,10,1.0,0.5409306287765503,0.11043424904346466,0.6346546699087825
mgp_only,0.0,2,1,3,15,1.0,0.530902624130249,0.10442245751619339,0.6220534398067068
mgp_only,0.0,2,1,4,20,0.99375,0.49915027618408203,0.07344737648963928,0.6435381004282666
mgp_only,0.0,2,1,5,25,0.94,0.4381435513496399,0.015504628419876099,0.7260582450391533
mgp_only,0.0,2,1,6,30,0.8875,0.4166867434978485,0.0034324165899306536,0.7706929273374402
mgp_only,0.0,2,1,7,35,0.9464285714285714,0.45544177293777466,0.03070831298828125,0.6934038197979038
mgp_only,0.0,2,1,8,40,0.953125,0.4626585841178894,0.03153076767921448,0.6748332717465567
mgp_only,0.0,2,1,9,45,0.95,0.4839906394481659,0.048060934990644455,0.6419791635600031
mgp_only,0.0,2,1,10,50,0.9525,0.4338322877883911,0.006190285552293062,0.735318598998766
mgc_only,4.0,2,1,1,5,1.0,0.576788067817688,-8.427500870311633e-05,0.6410783521471186
mgc_only,4.0,2,1,2,10,0.8625,0.47721919417381287,-0.052218541502952576,0.7333506435656136
mgc_only,4.0,2,1,3,15,0.8916666666666667,0.46867528557777405,-0.03263615071773529,0.7490488773619519
mgc_only,4.0,2,1,4,20,0.88125,0.43143025040626526,-0.04073058068752289,0.7934923770343462
mgc_only,4.0,2,1,5,25,0.845,0.42333877086639404,-0.03710327297449112,0.7917281367110139
mgc_only,4.0,2,1,6,30,0.7625,0.4292779862880707,-0.013282225467264652,0.7904639094480244
mgc_only,4.0,2,1,7,35,0.7892857142857143,0.4252430200576782,-0.003743513021618128,0.7624748064893878
mgc_only,4.0,2,1,8,40,0.7125,0.42300233244895935,-0.00845563504844904,0.7652936800080138
mgc_only,4.0,2,1,9,45,0.7055555555555556,0.44760122895240784,0.023594124242663383,0.734018708764937
mgc_only,4.0,2,1,10,50,0.7375,0.43547672033309937,0.0034152374137192965,0.7450693102507918
mgp_mgc,4.0,2,1,1,5,1.0,0.5165631771087646,0.1258247196674347,0.6582986751038885
mgp_mgc,4.0,2,1,2,10,1.0,0.5388556718826294,0.11129836738109589,0.6285435672982886
mgp_mgc,4.0,2,1,3,15,0.9916666666666667,0.5259425640106201,0.09499689191579819,0.6213527985526868
mgp_mgc,4.0,2,1,4,20,0.99375,0.4927549362182617,0.06509029865264893,0.6489190514852643
mgp_mgc,4.0,2,1,5,25,0.985,0.4483266770839691,0.02123149484395981,0.706617929957208
mgp_mgc,4.0,2,1,6,30,0.8916666666666667,0.41954147815704346,0.005075146909803152,0.7674257006534686
mgp_mgc,4.0,2,1,7,35,0.9642857142857143,0.4603898823261261,0.03446855768561363,0.687884162736417
mgp_mgc,4.0,2,1,8,40,0.96875,0.4502832889556885,0.0215237308293581,0.6999141033649271
mgp_mgc,4.0,2,1,9,45,0.9833333333333333,0.4883538484573364,0.0518282949924469,0.6371892785993631
mgp_mgc,4.0,2,1,10,50,0.96,0.44575661420822144,0.014241817407310009,0.7161582718554297
zero_shot_clap,0.0,3,1,1,5,0.975,0.4820711016654968,0.11274691671133041,0.6684230253609849
zero_shot_clap,0.0,3,1,2,10,0.9875,0.5206729769706726,0.11481520533561707,0.6324950537580257
zero_shot_clap,0.0,3,1,3,15,0.9916666666666667,0.5198736786842346,0.12212388217449188,0.6407827518853215
zero_shot_clap,0.0,3,1,4,20,0.99375,0.5169414281845093,0.11728689074516296,0.6392880189091116
zero_shot_clap,0.0,3,1,5,25,0.97,0.5200239419937134,0.11709055304527283,0.6332012630704282
zero_shot_clap,0.0,3,1,6,30,0.95,0.5194404125213623,0.11181587725877762,0.637972255085143
zero_shot_clap,0.0,3,1,7,35,0.925,0.513926088809967,0.11605522036552429,0.6402726152313477
zero_shot_clap,0.0,3,1,8,40,0.93125,0.5141149759292603,0.11503498256206512,0.6397771385927742
zero_shot_clap,0.0,3,1,9,45,0.9361111111111111,0.5185088515281677,0.11933505535125732,0.6409308164432274
zero_shot_clap,0.0,3,1,10,50,0.9325,0.5216041803359985,0.12025896459817886,0.6428592691360593
naive_adapter,0.0,3,1,1,5,1.0,0.5288592576980591,-0.04099081829190254,0.6590327411695031
naive_adapter,0.0,3,1,2,10,0.8875,0.48275357484817505,-0.04601352661848068,0.6986794452983183
naive_adapter,0.0,3,1,3,15,0.8666666666666667,0.44906920194625854,-0.04260007664561272,0.7564672530265504
naive_adapter,0.0,3,1,4,20,0.8875,0.4282236099243164,-0.0441957488656044,0.7848790678331468
naive_adapter,0.0,3,1,5,25,0.8,0.43812015652656555,-0.030428247526288033,0.7664498623896091
naive_adapter,0.0,3,1,6,30,0.7333333333333333,0.42912083864212036,-0.020512009039521217,0.7997007099416682
naive_adapter,0.0,3,1,7,35,0.775,0.44065040349960327,-0.0009931618114933372,0.7499668454338909
naive_adapter,0.0,3,1,8,40,0.771875,0.43851232528686523,-0.007745272479951382,0.7316354953692836
naive_adapter,0.0,3,1,9,45,0.7805555555555556,0.46181589365005493,0.02628224343061447,0.7085763808228914
naive_adapter,0.0,3,1,10,50,0.7175,0.4274982511997223,0.00011498407548060641,0.7604687615409026
mgp_only,0.0,3,1,1,5,0.975,0.4896019995212555,0.10251611471176147,0.6627101387015951
mgp_only,0.0,3,1,2,10,0.9875,0.5241409540176392,0.09120333939790726,0.6218311843997053
mgp_only,0.0,3,1,3,15,0.9833333333333333,0.4870584309101105,0.04584560543298721,0.658609028479558
mgp_only,0.0,3,1,4,20,0.975,0.4581758975982666,0.023291029036045074,0.690576418363096
mgp_only,0.0,3,1,5,25,0.92,0.425370991230011,-0.0012311633909121156,0.744760821920516
mgp_only,0.0,3,1,6,30,0.8541666666666666,0.4135724604129791,-0.0018714609323069453,0.7788303556393437
mgp_only,0.0,3,1,7,35,0.9,0.4601815342903137,0.029324466362595558,0.6780582667958752
mgp_only,0.0,3,1,8,40,0.903125,0.4437899589538574,0.013179549016058445,0.7072521788163743
mgp_only,0.0,3,1,9,45,0.9194444444444444,0.4717878997325897,0.03885567560791969,0.6708779007214515
mgp_only,0.0,3,1,10,50,0.9175,0.4255165159702301,-0.0005439335945993662,0.7541615972917027
mgc_only,4.0,3,1,1,5,1.0,0.5103128552436829,-0.07501856982707977,0.6828375423740753
mgc_only,4.0,3,1,2,10,0.9125,0.4692135453224182,-0.06116095557808876,0.7227532599572982
mgc_only,4.0,3,1,3,15,0.875,0.4501377046108246,-0.0430142916738987,0.7590667096529718
mgc_only,4.0,3,1,4,20,0.8875,0.4287315309047699,-0.04540899023413658,0.7899216620951522
mgc_only,4.0,3,1,5,25,0.865,0.4325527250766754,-0.03742728382349014,0.771396745180414
mgc_only,4.0,3,1,6,30,0.725,0.4292663633823395,-0.020339636132121086,0.7909411291225835
mgc_only,4.0,3,1,7,35,0.825,0.44133442640304565,-0.0028275237418711185,0.7481587535226057
mgc_only,4.0,3,1,8,40,0.78125,0.43064990639686584,-0.014193964190781116,0.7528788556164223
mgc_only,4.0,3,1,9,45,0.8055555555555556,0.45576387643814087,0.02083989977836609,0.7245724656692978
mgc_only,4.0,3,1,10,50,0.735,0.42478328943252563,-0.004274157341569662,0.7693870276901095
mgp_mgc,4.0,3,1,1,5,0.975,0.48848238587379456,0.10317163169384003,0.6631926298765133
mgp_mgc,4.0,3,1,2,10,0.9875,0.5205769538879395,0.08758598566055298,0.6236940153893348
mgp_mgc,4.0,3,1,3,15,0.9916666666666667,0.4798527657985687,0.04139425605535507,0.6671814256766949
mgp_mgc,4.0,3,1,4,20,0.975,0.45033836364746094,0.017789743840694427,0.7017845776716617
mgp_mgc,4.0,3,1,5,25,0.965,0.42159560322761536,-0.0012964904308319092,0.7498295513802943
mgp_mgc,4.0,3,1,6,30,0.8333333333333334,0.41476714611053467,-4.219186848786194e-06,0.7746754166249118
mgp_mgc,4.0,3,1,7,35,0.9535714285714286,0.4488866627216339,0.02317819744348526,0.6947375606195947
mgp_mgc,4.0,3,1,8,40,0.93125,0.4425744414329529,0.013836544938385487,0.7068457195844797
mgp_mgc,4.0,3,1,9,45,0.95,0.4715525209903717,0.03764984384179115,0.6657073933029333
mgp_mgc,4.0,3,1,10,50,0.9475,0.4330151379108429,0.004058658145368099,0.7377992935554075
zero_shot_clap,0.0,4,1,1,5,1.0,0.5237305164337158,0.1136641874909401,0.6778300101028824
zero_shot_clap,0.0,4,1,2,10,1.0,0.5364567637443542,0.10996393859386444,0.6477779973455418
zero_shot_clap,0.0,4,1,3,15,1.0,0.5327244400978088,0.11762252449989319,0.6524181817320501
zero_shot_clap,0.0,4,1,4,20,1.0,0.5185154676437378,0.11660539358854294,0.6451453737536029
zero_shot_clap,0.0,4,1,5,25,0.99,0.5199283361434937,0.11493352055549622,0.6410176243832205
zero_shot_clap,0.0,4,1,6,30,0.9666666666666667,0.5199918746948242,0.11395235359668732,0.6433627433278108
zero_shot_clap,0.0,4,1,7,35,0.9678571428571429,0.5207831263542175,0.11986314505338669,0.6426772085932341
zero_shot_clap,0.0,4,1,8,40,0.971875,0.520238995552063,0.11704926192760468,0.6420896412982319
zero_shot_clap,0.0,4,1,9,45,0.9694444444444444,0.5220834612846375,0.11980360746383667,0.644552505898976
zero_shot_clap,0.0,4,1,10,50,0.9475,0.5230349898338318,0.1204366609454155,0.6437981112286729
naive_adapter,0.0,4,1,1,5,1.0,0.5813438296318054,-0.050646375864744186,0.667325763741984
naive_adapter,0.0,4,1,2,10,0.9,0.48363637924194336,-0.06197782978415489,0.7253496261167844
naive_adapter,0.0,4,1,3,15,0.8583333333333333,0.4738224744796753,-0.04088592901825905,0.7488340288456676
naive_adapter,0.0,4,1,4,20,0.9375,0.4473038613796234,-0.042237162590026855,0.7648274315075433
naive_adapter,0.0,4,1,5,25,0.805,0.42022836208343506,-0.04351671040058136,0.8072873354475711
naive_adapter,0.0,4,1,6,30,0.7708333333333334,0.43487992882728577,-0.018070194870233536,0.787762782577004
naive_adapter,0.0,4,1,7,35,0.7892857142857143,0.4419914782047272,0.0034360785502940416,0.7456202069732492
naive_adapter,0.0,4,1,8,40,0.76875,0.43715816736221313,-0.0106265340000391,0.729713613864934
naive_adapter,0.0,4,1,9,45,0.8138888888888889,0.44393497705459595,0.011909851804375648,0.7248588166891187
naive_adapter,0.0,4,1,10,50,0.7375,0.42445868253707886,-0.00499155605211854,0.7550424639390012
mgp_only,0.0,4,1,1,5,1.0,0.5333488583564758,0.10371074825525284,0.6716725879443143
mgp_only,0.0,4,1,2,10,0.95,0.5288050770759583,0.07825689017772675,0.6513952998487696
mgp_only,0.0,4,1,3,15,1.0,0.5103161931037903,0.0560947060585022,0.6526322177074463
mgp_only,0.0,4,1,4,20,0.99375,0.4583633840084076,0.021483976393938065,0.6985488775154799
mgp_only,0.0,4,1,5,25,0.96,0.41884464025497437,-0.010185996070504189,0.7608161359914887
mgp_only,0.0,4,1,6,30,0.8958333333333334,0.40277206897735596,-0.010993635281920433,0.8040495697758089
mgp_only,0.0,4,1,7,35,0.9464285714285714,0.4602208733558655,0.02671719156205654,0.6960304959231401
mgp_only,0.0,4,1,8,40,0.946875,0.43527984619140625,0.00404967600479722,0.7341372832838293
mgp_only,0.0,4,1,9,45,0.9527777777777777,0.47823336720466614,0.03404172509908676,0.6609980986229917
mgp_only,0.0,4,1,10,50,0.94,0.43428337574005127,0.0013259552652016282,0.74177795273114
mgc_only,4.0,4,1,1,5,1.0,0.6128514409065247,-0.03917447477579117,0.6585518608470108
mgc_only,4.0,4,1,2,10,0.9375,0.49691110849380493,-0.054478030651807785,0.7104883651982603
mgc_only,4.0,4,1,3,15,0.925,0.4732334017753601,-0.04064900428056717,0.7462095001750727
mgc_only,4.0,4,1,4,20,0.95,0.4462644159793854,-0.041905827820301056,0.7679948107327716
mgc_only,4.0,4,1,5,25,0.91,0.43299782276153564,-0.03858046978712082,0.7896324015714495
mgc_only,4.0,4,1,6,30,0.8,0.43880754709243774,-0.017439890652894974,0.7886669250081529
mgc_only,4.0,4,1,7,35,0.825,0.4451786279678345,0.0007774553378112614,0.7406493167065085
mgc_only,4.0,4,1,8,40,0.74375,0.43965810537338257,-0.0077009256929159164,0.7441523576420986
mgc_only,4.0,4,1,9,45,0.7638888888888888,0.44791078567504883,0.017884094268083572,0.725309359782829
mgc_only,4.0,4,1,10,50,0.74,0.4263959527015686,-0.0008110803319141269,0.7542335567452202
mgp_mgc,4.0,4,1,1,5,1.0,0.5273386240005493,0.10882127285003662,0.6742469458955029
mgp_mgc,4.0,4,1,2,10,1.0,0.5274006724357605,0.08016184717416763,0.6486118990284847
mgp_mgc,4.0,4,1,3,15,1.0,0.48083221912384033,0.028221288695931435,0.6932982740308172
mgp_mgc,4.0,4,1,4,20,1.0,0.44277340173721313,0.010909915901720524,0.7150649023348868
mgp_mgc,4.0,4,1,5,25,0.98,0.4204992651939392,-0.0050436267629265785,0.754146721956081
mgp_mgc,4.0,4,1,6,30,0.8833333333333333,0.4056817889213562,-0.010789760388433933,0.7910102177824966
mgp_mgc,4.0,4,1,7,35,0.9857142857142858,0.46564602851867676,0.03165725618600845,0.6811313920525888
mgp_mgc,4.0,4,1,8,40,0.959375,0.42902427911758423,0.00033666062518022954,0.7452659155009805
mgp_mgc,4.0,4,1,9,45,0.9805555555555555,0.4827534258365631,0.03929213061928749,0.6540818163845841
mgp_mgc,4.0,4,1,10,50,0.955,0.43063104152679443,0.002101656049489975,0.7516247101483765
zero_shot_clap,0.0,5,1,1,5,1.0,0.4961784780025482,0.11530575901269913,0.6783936604723245
zero_shot_clap,0.0,5,1,2,10,1.0,0.5261164903640747,0.11795985698699951,0.6446972928244835
zero_shot_clap,0.0,5,1,3,15,1.0,0.5192267894744873,0.12120284885168076,0.6514340424844558
zero_shot_clap,0.0,5,1,4,20,1.0,0.5042598843574524,0.11542508751153946,0.645615616452383
zero_shot_clap,0.0,5,1,5,25,0.97,0.5085442066192627,0.11384622007608414,0.6406045432023136
zero_shot_clap,0.0,5,1,6,30,0.9416666666666667,0.5108411908149719,0.11082412302494049,0.6424947341008168
zero_shot_clap,0.0,5,1,7,35,0.925,0.5086475014686584,0.11731147766113281,0.6408871698491598
zero_shot_clap,0.0,5,1,8,40,0.928125,0.5067440271377563,0.11616424471139908,0.640096372270765
zero_shot_clap,0.0,5,1,9,45,0.9361111111111111,0.5089523196220398,0.1177329272031784,0.6445430765330373
zero_shot_clap,0.0,5,1,10,50,0.9325,0.5129942297935486,0.11921276152133942,0.6441393327113766
naive_adapter,0.0,5,1,1,5,1.0,0.5763760209083557,-0.03162603825330734,0.6568328430842967
naive_adapter,0.0,5,1,2,10,0.9,0.47093886137008667,-0.06259162724018097,0.7396186379768821
naive_adapter,0.0,5,1,3,15,0.8916666666666667,0.45372164249420166,-0.048452455550432205,0.7659715762559546
naive_adapter,0.0,5,1,4,20,0.9,0.4286395013332367,-0.04630749300122261,0.7862085437840065
naive_adapter,0.0,5,1,5,25,0.775,0.4230015277862549,-0.039093051105737686,0.7857892741821619
naive_adapter,0.0,5,1,6,30,0.7541666666666667,0.4172908663749695,-0.020595263689756393,0.8038408303681407
naive_adapter,0.0,5,1,7,35,0.7892857142857143,0.42942631244659424,-0.00014767366519663483,0.7602601732041318
naive_adapter,0.0,5,1,8,40,0.78125,0.4101322293281555,-0.02229873277246952,0.7769582075598739
naive_adapter,0.0,5,1,9,45,0.7666666666666667,0.43174922466278076,0.0061166854575276375,0.7326324219215408
naive_adapter,0.0,5,1,10,50,0.755,0.42124098539352417,-0.0027206758968532085,0.750337862401271
mgp_only,0.0,5,1,1,5,1.0,0.5063442587852478,0.108820341527462,0.6749981913184918
mgp_only,0.0,5,1,2,10,0.95,0.5212596654891968,0.0844772532582283,0.643053842263239
mgp_only,0.0,5,1,3,15,0.9666666666666667,0.48190826177597046,0.042177654802799225,0.6694067539261874
mgp_only,0.0,5,1,4,20,0.94375,0.42494267225265503,0.005172856152057648,0.7295487800834375
mgp_only,0.0,5,1,5,25,0.895,0.4083937108516693,-0.007630128879100084,0.7623028970485354
mgp_only,0.0,5,1,6,30,0.8416666666666667,0.3980013132095337,-0.0062774475663900375,0.7972093502571372
mgp_only,0.0,5,1,7,35,0.9035714285714286,0.45024213194847107,0.027339735999703407,0.6871493525146518
mgp_only,0.0,5,1,8,40,0.9,0.40841755270957947,-0.009509074501693249,0.7529990867488676
mgp_only,0.0,5,1,9,45,0.9277777777777778,0.4463884234428406,0.017998982220888138,0.6957419999784387
mgp_only,0.0,5,1,10,50,0.94,0.43414419889450073,0.004761035554111004,0.7216419724251988
mgc_only,4.0,5,1,1,5,0.975,0.5636228322982788,-0.039440155029296875,0.6605284935018639
mgc_only,4.0,5,1,2,10,0.9,0.4653526842594147,-0.05986317619681358,0.7321330751328765
mgc_only,4.0,5,1,3,15,0.8833333333333333,0.45281460881233215,-0.048113178461790085,0.761214661975395
mgc_only,4.0,5,1,4,20,0.86875,0.4313589036464691,-0.04514068737626076,0.7769048994251405
mgc_only,4.0,5,1,5,25,0.8,0.4106523394584656,-0.04087945446372032,0.8065108054111639
mgc_only,4.0,5,1,6,30,0.7958333333333333,0.4184364080429077,-0.02218838408589363,0.7981947524544822
mgc_only,4.0,5,1,7,35,0.8321428571428572,0.4336177706718445,-0.003474705619737506,0.7473177041859865
mgc_only,4.0,5,1,8,40,0.840625,0.4279686510562897,-0.016656987369060516,0.7435967488048952
mgc_only,4.0,5,1,9,45,0.75,0.4295453727245331,0.0036697741597890854,0.739157152584654
mgc_only,4.0,5,1,10,50,0.725,0.4139913320541382,-0.002256238367408514,0.7699257718700954
mgp_mgc,4.0,5,1,1,5,1.0,0.5070216655731201,0.10421880334615707,0.6718302338429709
mgp_mgc,4.0,5,1,2,10,0.9875,0.521294116973877,0.08005218952894211,0.6386612523637654
mgp_mgc,4.0,5,1,3,15,0.9666666666666667,0.4742828607559204,0.028511906042695045,0.6778210002796032
mgp_mgc,4.0,5,1,4,20,0.9625,0.42916339635849,0.005144799593836069,0.721796917321035
mgp_mgc,4.0,5,1,5,25,0.92,0.4070737063884735,-0.007664629723876715,0.7688262115405547
mgp_mgc,4.0,5,1,6,30,0.8875,0.4032174348831177,-0.006824586074799299,0.7869873372185086
mgp_mgc,4.0,5,1,7,35,0.9642857142857143,0.44947925209999084,0.025810930877923965,0.6899104534666513
mgp_mgc,4.0,5,1,8,40,0.940625,0.41759151220321655,-0.004402703605592251,0.7384904847159304
mgp_mgc,4.0,5,1,9,45,0.9472222222222222,0.45798060297966003,0.02943018451333046,0.6782885002662347
mgp_mgc,4.0,5,1,10,50,0.9425,0.42562583088874817,-0.0008262640330940485,0.7375874672473218
