method,beta,fold,seed,task_id,pos_mean,neg_mean,gap_distance
mgc_only,4.0,1,0,2,0.3622360825538635,0.028773397207260132,0.8038747226942714
mgc_only,4.0,1,0,3,0.3597882390022278,0.025339480489492416,0.8079940965617217
mgc_only,4.0,1,0,4,0.38831856846809387,0.045787762850522995,0.7630906436041677
mgc_only,4.0,1,0,5,0.40255439281463623,0.04003537446260452,0.7344230108943983
mgc_only,4.0,1,0,6,0.363954097032547,0.02689598873257637,0.8048469894405826
mgc_only,4.0,1,0,7,0.34148380160331726,-0.02628283202648163,0.8064561525265951
mgc_only,4.0,1,0,8,0.39915820956230164,0.03713551163673401,0.7450468664639919
mgc_only,4.0,1,0,9,0.40443047881126404,0.03859347105026245,0.7249402739445467
mgc_only,4.0,1,0,10,0.37000536918640137,0.008376254700124264,0.7853584043487597
mgp_mgc,4.0,1,0,1,0.482818603515625,0.18319298326969147,0.7187844828371758
mgp_mgc,4.0,1,0,2,0.4153807759284973,0.09848261624574661,0.7713916094857347
mgp_mgc,4.0,1,0,3,0.3910406827926636,0.060181036591529846,0.7712228470251747
mgp_mgc,4.0,1,0,4,0.39983779191970825,0.05349858105182648,0.7518712339074332
mgp_mgc,4.0,1,0,5,0.4044807553291321,0.04783821478486061,0.7230928550364115
mgp_mgc,4.0,1,0,6,0.3770943284034729,0.039708252996206284,0.7778850059266063
mgp_mgc,4.0,1,0,7,0.35567086935043335,-0.0033951078075915575,0.7879834808896156
mgp_mgc,4.0,1,0,8,0.3996019959449768,0.040102001279592514,0.7317475068317116
mgp_mgc,4.0,1,0,9,0.4086070954799652,0.03772841393947601,0.7014744197725313
mgp_mgc,4.0,1,0,10,0.3857329189777374,0.026360267773270607,0.7630899470147144
zero_shot_clap,0.0,2,0,1,0.4541921615600586,0.20828139781951904,0.7702904767439461
zero_shot_clap,0.0,2,0,2,0.41824084520339966,0.15548895299434662,0.786751113412759
zero_shot_clap,0.0,2,0,3,0.39343318343162537,0.08028502017259598,0.7823336475368822
zero_shot_clap,0.0,2,0,4,0.3844778537750244,0.051085516810417175,0.7818293934151157
zero_shot_clap,0.0,2,0,5,0.3813062012195587,0.03660605102777481,0.7826188611612824
zero_shot_clap,0.0,2,0,6,0.37041935324668884,0.027362236753106117,0.7897626577859899
zero_shot_clap,0.0,2,0,7,0.3789536654949188,0.026752565056085587,0.7665041761615227
zero_shot_clap,0.0,2,0,8,0.37892693281173706,0.025537600740790367,0.7636260450575642
zero_shot_clap,0.0,2,0,9,0.37922418117523193,0.027973975986242294,0.7619412884031086
zero_shot_clap,0.0,2,0,10,0.3840370178222656,0.02743900753557682,0.7608156474277445
naive_adapter,0.0,2,0,1,0.49554139375686646,0.14147314429283142,0.7137157766941077
naive_adapter,0.0,2,0,2,0.34449559450149536,0.014152121730148792,0.8215454089769099
naive_adapter,0.0,2,0,3,0.35208338499069214,0.02660936675965786,0.8238323448966879
naive_adapter,0.0,2,0,4,0.3859192430973053,0.045719392597675323,0.787778885021806
naive_adapter,0.0,2,0,5,0.4003380537033081,0.03486736863851547,0.7384186602610691
naive_adapter,0.0,2,0,6,0.37324759364128113,0.02588723786175251,0.7952114078604317
naive_adapter,0.0,2,0,7,0.37416401505470276,-0.0007536415359936655,0.7581643919612908
naive_adapter,0.0,2,0,8,0.4137100279331207,0.04727327451109886,0.7272852109293051
naive_adapter,0.0,2,0,9,0.4016656279563904,0.029399193823337555,0.7180621486575517
naive_adapter,0.0,2,0,10,0.36494454741477966,0.006113755516707897,0.7998921272345906
mgp_only,0.0,2,0,1,0.4877932667732239,0.1869182139635086,0.726545463931089
mgp_only,0.0,2,0,2,0.4132949709892273,0.09853233397006989,0.7696594737981213
mgp_only,0.0,2,0,3,0.3953269422054291,0.06470554322004318,0.765530639086878
mgp_only,0.0,2,0,4,0.40237921476364136,0.057412903755903244,0.761538514116373
mgp_only,0.0,2,0,5,0.40337225794792175,0.04638633131980896,0.7283717058630643
mgp_only,0.0,2,0,6,0.37728655338287354,0.03988415375351906,0.7763262656492341
mgp_only,0.0,2,0,7,0.3607155382633209,0.006525972858071327,0.7777723582574312
mgp_only,0.0,2,0,8,0.40315765142440796,0.0456416979432106,0.7203381301125688
mgp_only,0.0,2,0,9,0.40470537543296814,0.0389375239610672,0.7001291443631243
mgp_only,0.0,2,0,10,0.3839491307735443,0.03130820021033287,0.7632234321576358
mgc_only,4.0,2,0,1,0.4975602626800537,0.14415889978408813,0.7150858960827267
mgc_only,4.0,2,0,2,0.3486972749233246,0.019539354369044304,0.8192673526768701
mgc_only,4.0,2,0,3,0.3536485731601715,0.02843654341995716,0.819796899211239
mgc_only,4.0,2,0,4,0.38551145792007446,0.04646841809153557,0.78802794869776
mgc_only,4.0,2,0,5,0.3993314504623413,0.03586530685424805,0.7410816616783137
mgc_only,4.0,2,0,6,0.36056646704673767,0.021351279690861702,0.8053501311197432
mgc_only,4.0,2,0,7,0.3522101938724518,-0.014664923772215843,0.7833115441956083
mgc_only,4.0,2,0,8,0.40284571051597595,0.04723489284515381,0.737658793889286
mgc_only,4.0,2,0,9,0.3954988121986389,0.033090170472860336,0.7278259895014819
mgc_only,4.0,2,0,10,0.3637380599975586,0.008464474231004715,0.7945581398122237
mgp_mgc,4.0,2,0,1,0.4863661825656891,0.19322314858436584,0.7301131614004013
mgp_mgc,4.0,2,0,2,0.4121913015842438,0.10125180333852768,0.7738855394506213
mgp_mgc,4.0,2,0,3,0.3919200003147125,0.06397561728954315,0.7723492353531025
mgp_mgc,4.0,2,0,4,0.398573100566864,0.057016100734472275,0.7685538117067157
mgp_mgc,4.0,2,0,5,0.4016311764717102,0.046126652508974075,0.7330808371931025
mgp_mgc,4.0,2,0,6,0.3744886517524719,0.038542043417692184,0.7824724475843517
mgp_mgc,4.0,2,0,7,0.35885581374168396,0.005707348231226206,0.7811879982644718
mgp_mgc,4.0,2,0,8,0.4015789031982422,0.046848542988300323,0.7279780929750812
mgp_mgc,4.0,2,0,9,0.40466129779815674,0.03992806002497673,0.7005892609816416
mgp_mgc,4.0,2,0,10,0.3852243423461914,0.03207032009959221,0.7596908848413485
zero_shot_clap,0.0,3,0,1,0.45221805572509766,0.192658931016922,0.7770962017770411
zero_shot_clap,0.0,3,0,2,0.42234688997268677,0.1450575441122055,0.7995363817643948
zero_shot_clap,0.0,3,0,3,0.3950517773628235,0.0743648111820221,0.7901746366274827
zero_shot_clap,0.0,3,0,4,0.3841506838798523,0.046331338584423065,0.7856792671274728
zero_shot_clap,0.0,3,0,5,0.38263779878616333,0.031516507267951965,0.7876588116434602
zero_shot_clap,0.0,3,0,6,0.3735223114490509,0.024726901203393936,0.7927433298550618
zero_shot_clap,0.0,3,0,7,0.3813650608062744,0.02186841331422329,0.7702660750409234
zero_shot_clap,0.0,3,0,8,0.38433343172073364,0.02233092486858368,0.7653828356092194
zero_shot_clap,0.0,3,0,9,0.38321393728256226,0.02694632299244404,0.7609512804739074
zero_shot_clap,0.0,3,0,10,0.38738563656806946,0.026346389204263687,0.7574214496219209
naive_adapter,0.0,3,0,1,0.49830952286720276,0.1285412758588791,0.7205039240869568
naive_adapter,0.0,3,0,2,0.3499554991722107,0.004340730607509613,0.8363152303757534
naive_adapter,0.0,3,0,3,0.3482826352119446,0.013259215280413628,0.833641596380392
naive_adapter,0.0,3,0,4,0.39321112632751465,0.04075537621974945,0.7726355271489199
naive_adapter,0.0,3,0,5,0.3994961977005005,0.024001022800803185,0.745303506989778
naive_adapter,0.0,3,0,6,0.3699847459793091,0.01773853786289692,0.8083466905366661
naive_adapter,0.0,3,0,7,0.3446741998195648,-0.03360023722052574,0.7988324057561829
naive_adapter,0.0,3,0,8,0.40409889817237854,0.03228354454040527,0.7413231797062508
naive_adapter,0.0,3,0,9,0.40532299876213074,0.037787094712257385,0.7245862153800862
naive_adapter,0.0,3,0,10,0.37109649181365967,0.008583725430071354,0.7867361322633237
mgp_only,0.0,3,0,1,0.4863104820251465,0.17266735434532166,0.732266183044582
mgp_only,0.0,3,0,2,0.41026896238327026,0.0861101821064949,0.7906649763780648
mgp_only,0.0,3,0,3,0.38733038306236267,0.054683852940797806,0.7828869500777758
mgp_only,0.0,3,0,4,0.3981219530105591,0.04786137863993645,0.7595039582487204
mgp_only,0.0,3,0,5,0.40112248063087463,0.03594611585140228,0.7359042094188195
mgp_only,0.0,3,0,6,0.38087546825408936,0.03277987241744995,0.7819301601400052
mgp_only,0.0,3,0,7,0.35778722167015076,-0.009953341446816921,0.7803869701298837
mgp_only,0.0,3,0,8,0.4033547341823578,0.033572837710380554,0.7254238664726531
mgp_only,0.0,3,0,9,0.40767529606819153,0.03693510964512825,0.7017384216874721
mgp_only,0.0,3,0,10,0.3873445987701416,0.02701154351234436,0.7546638227729978
mgc_only,4.0,3,0,1,0.49710091948509216,0.1136874109506607,0.7267324665006438
mgc_only,4.0,3,0,2,0.34373611211776733,-0.012007538229227066,0.848066139428247
mgc_only,4.0,3,0,3,0.33716312050819397,-0.0016286412719637156,0.8544142190083248
mgc_only,4.0,3,0,4,0.38571056723594666,0.03138355910778046,0.7839950769556256
mgc_only,4.0,3,0,5,0.3945482671260834,0.020890209823846817,0.7530067075744711
mgc_only,4.0,3,0,6,0.3732677698135376,0.02037038654088974,0.7897473890232903
mgc_only,4.0,3,0,7,0.36629506945610046,-0.017324144020676613,0.7634271221942959
mgc_only,4.0,3,0,8,0.4149738848209381,0.03896816447377205,0.7276158140576908
mgc_only,4.0,3,0,9,0.412758469581604,0.03452713415026665,0.7134724912823295
mgc_only,4.0,3,0,10,0.3750140368938446,0.012040790170431137,0.7903062404579763
mgp_mgc,4.0,3,0,1,0.488185316324234,0.17336277663707733,0.7329734848132244
mgp_mgc,4.0,3,0,2,0.41473427414894104,0.08886104822158813,0.7864900076620484
mgp_mgc,4.0,3,0,3,0.39002111554145813,0.056660525500774384,0.7782325983872928
mgp_mgc,4.0,3,0,4,0.39961007237434387,0.04866131767630577,0.7576850859019738
mgp_mgc,4.0,3,0,5,0.40150535106658936,0.037194304168224335,0.7376932585751252
mgp_mgc,4.0,3,0,6,0.3854576349258423,0.03670462593436241,0.7734714288071959
mgp_mgc,4.0,3,0,7,0.3606291711330414,-0.007310003507882357,0.7771007284615834
mgp_mgc,4.0,3,0,8,0.40660524368286133,0.03671635687351227,0.7214545759555157
mgp_mgc,4.0,3,0,9,0.40950873494148254,0.038262739777565,0.6995396918889757
mgp_mgc,4.0,3,0,10,0.3926961123943329,0.02874426357448101,0.7440014636945723
zero_shot_clap,0.0,4,0,1,0.4467106759548187,0.2142588347196579,0.7624586883715161
zero_shot_clap,0.0,4,0,2,0.41561466455459595,0.16022402048110962,0.7804190786019473
zero_shot_clap,0.0,4,0,3,0.3984314799308777,0.0780712142586708,0.7872608060479145
zero_shot_clap,0.0,4,0,4,0.39313510060310364,0.050306208431720734,0.7836599649069781
zero_shot_clap,0.0,4,0,5,0.38632702827453613,0.03488140553236008,0.7890599026296354
zero_shot_clap,0.0,4,0,6,0.3786522150039673,0.027277031913399696,0.7945451217427103
zero_shot_clap,0.0,4,0,7,0.38771042227745056,0.024605082347989082,0.773097231248119
zero_shot_clap,0.0,4,0,8,0.3868633806705475,0.022573605179786682,0.7702877023617746
zero_shot_clap,0.0,4,0,9,0.3880038857460022,0.026378363370895386,0.7664226426050622
zero_shot_clap,0.0,4,0,10,0.39278358221054077,0.02542559988796711,0.7631810002595455
naive_adapter,0.0,4,0,1,0.49471530318260193,0.1463305950164795,0.7004366429878491
naive_adapter,0.0,4,0,2,0.34626030921936035,0.02087738737463951,0.8046465582605643
naive_adapter,0.0,4,0,3,0.3654135465621948,0.02807917445898056,0.8041217835114048
naive_adapter,0.0,4,0,4,0.3948846459388733,0.04564827308058739,0.7756614064682519
naive_adapter,0.0,4,0,5,0.3972477614879608,0.023801499977707863,0.7586007888899668
naive_adapter,0.0,4,0,6,0.36706677079200745,0.015092308633029461,0.8135587618092158
naive_adapter,0.0,4,0,7,0.34568092226982117,-0.034097444266080856,0.8143640226670318
naive_adapter,0.0,4,0,8,0.4012141823768616,0.03094666264951229,0.7554171738292195
naive_adapter,0.0,4,0,9,0.408049613237381,0.03319090977311134,0.7236933140255286
naive_adapter,0.0,4,0,10,0.36816638708114624,0.0043843272142112255,0.8051815845962617
mgp_only,0.0,4,0,1,0.49173933267593384,0.19749028980731964,0.7147808592046577
mgp_only,0.0,4,0,2,0.4141877293586731,0.11027242988348007,0.7622756751177606
mgp_only,0.0,4,0,3,0.40329256653785706,0.06608350574970245,0.7596431874313109
mgp_only,0.0,4,0,4,0.4003346562385559,0.05172526836395264,0.7662325214706833
mgp_only,0.0,4,0,5,0.39869093894958496,0.0364837720990181,0.7518204780294659
mgp_only,0.0,4,0,6,0.38418033719062805,0.03520376235246658,0.7831743089116763
mgp_only,0.0,4,0,7,0.3651553988456726,-0.005910194478929043,0.7889534458129025
mgp_only,0.0,4,0,8,0.4102252125740051,0.036322176456451416,0.7263379226653252
mgp_only,0.0,4,0,9,0.4192667603492737,0.041677460074424744,0.6995178165114724
mgp_only,0.0,4,0,10,0.3916461169719696,0.025222212076187134,0.7671290010816051
mgc_only,4.0,4,0,1,0.49411430954933167,0.14322097599506378,0.7010788838757862
mgc_only,4.0,4,0,2,0.34514692425727844,0.020058680325746536,0.8076686499750121
mgc_only,4.0,4,0,3,0.35861682891845703,0.02204197645187378,0.8121386368618824
mgc_only,4.0,4,0,4,0.3853047490119934,0.04000500962138176,0.7901683723649483
mgc_only,4.0,4,0,5,0.40124088525772095,0.03158903494477272,0.7525925196877687
mgc_only,4.0,4,0,6,0.3713377118110657,0.02169102057814598,0.8052630508752554
mgc_only,4.0,4,0,7,0.3478562533855438,-0.029291562736034393,0.8083815346758914
mgc_only,4.0,4,0,8,0.3981098234653473,0.029936272650957108,0.757804838521483
mgc_only,4.0,4,0,9,0.39879998564720154,0.029090430587530136,0.7387438079285482
mgc_only,4.0,4,0,10,0.36225426197052,0.002829102799296379,0.8152086477445598
mgp_mgc,4.0,4,0,1,0.49193525314331055,0.1956658959388733,0.7152138980769118
mgp_mgc,4.0,4,0,2,0.4213322103023529,0.11438602954149246,0.7559691885751267
mgp_mgc,4.0,4,0,3,0.40940120816230774,0.07230322062969208,0.7534369899113673
mgp_mgc,4.0,4,0,4,0.41145381331443787,0.06007058173418045,0.7503574554774304
mgp_mgc,4.0,4,0,5,0.40830153226852417,0.04466510936617851,0.7314265239172795
mgp_mgc,4.0,4,0,6,0.3924791216850281,0.04060950502753258,0.7634845775501241
mgp_mgc,4.0,4,0,7,0.37607622146606445,0.0030795447528362274,0.7678108453343194
mgp_mgc,4.0,4,0,8,0.41447553038597107,0.03683920204639435,0.7096164864759739
mgp_mgc,4.0,4,0,9,0.4216139018535614,0.04170677810907364,0.6924033938524602
mgp_mgc,4.0,4,0,10,0.3964262306690216,0.029670674353837967,0.7591094261026292
zero_shot_clap,0.0,5,0,1,0.4504106640815735,0.24178151786327362,0.7482246459149549
zero_shot_clap,0.0,5,0,2,0.4216753840446472,0.1709071695804596,0.7801692460441703
zero_shot_clap,0.0,5,0,3,0.3994847238063812,0.09049949049949646,0.7800926674266685
zero_shot_clap,0.0,5,0,4,0.38639694452285767,0.05800500139594078,0.7787440647795089
zero_shot_clap,0.0,5,0,5,0.3859521448612213,0.04378379136323929,0.7791764430072756
zero_shot_clap,0.0,5,0,6,0.37790536880493164,0.035213302820920944,0.7854973372645867
zero_shot_clap,0.0,5,0,7,0.38553550839424133,0.032625462859869,0.7646054102951234
zero_shot_clap,0.0,5,0,8,0.3851129114627838,0.03130276873707771,0.7619194329932664
zero_shot_clap,0.0,5,0,9,0.3848080635070801,0.03365590423345566,0.7592599253166381
zero_shot_clap,0.0,5,0,10,0.3883536458015442,0.031202197074890137,0.7581395869275205
naive_adapter,0.0,5,0,1,0.5043486952781677,0.1812395304441452,0.6858131310603223
naive_adapter,0.0,5,0,2,0.35311999917030334,0.03370366618037224,0.8145643670509797
naive_adapter,0.0,5,0,3,0.3597680926322937,0.03623117133975029,0.8236268051507529
naive_adapter,0.0,5,0,4,0.3867035508155823,0.04469246789813042,0.7791647950482982
naive_adapter,0.0,5,0,5,0.39450782537460327,0.033372316509485245,0.751713080649702
naive_adapter,0.0,5,0,6,0.35915669798851013,0.023387396708130836,0.817487347976695
naive_adapter,0.0,5,0,7,0.33689644932746887,-0.025783533230423927,0.8134552508679709
naive_adapter,0.0,5,0,8,0.3928698003292084,0.04235655069351196,0.7577637732180166
naive_adapter,0.0,5,0,9,0.38927045464515686,0.036321721971035004,0.7486023839976281
naive_adapter,0.0,5,0,10,0.35670486092567444,0.0069178990088403225,0.812769069408159
mgp_only,0.0,5,0,1,0.4845350384712219,0.2311544120311737,0.7042062431924146
mgp_only,0.0,5,0,2,0.41615772247314453,0.12764199078083038,0.76702622903107
mgp_only,0.0,5,0,3,0.40780436992645264,0.09286179393529892,0.757359725054389
mgp_only,0.0,5,0,4,0.40972644090652466,0.07420788705348969,0.7461422317972954
mgp_only,0.0,5,0,5,0.4109083414077759,0.06077481433749199,0.7206505936373316
mgp_only,0.0,5,0,6,0.39072564244270325,0.05399119108915329,0.7616928889391177
mgp_only,0.0,5,0,7,0.3722934424877167,0.013707739301025867,0.7626591500550821
mgp_only,0.0,5,0,8,0.4113991856575012,0.04886303469538689,0.703754422371035
mgp_only,0.0,5,0,9,0.4146382510662079,0.04974587261676788,0.6915927312875296
mgp_only,0.0,5,0,10,0.3880259394645691,0.032374270260334015,0.7552015048062137
mgc_only,4.0,5,0,1,0.5038902163505554,0.1797313094139099,0.6826681914112349
mgc_only,4.0,5,0,2,0.3522704541683197,0.03787338361144066,0.8095295471247335
mgc_only,4.0,5,0,3,0.34821879863739014,0.025525202974677086,0.8324938304704635
mgc_only,4.0,5,0,4,0.3815276622772217,0.04470932483673096,0.7849872546987202
mgc_only,4.0,5,0,5,0.3987993597984314,0.037204645574092865,0.7446681497589455
mgc_only,4.0,5,0,6,0.36400699615478516,0.025020452216267586,0.7986433082220709
mgc_only,4.0,5,0,7,0.34919658303260803,-0.015854578465223312,0.7820512663321245
mgc_only,4.0,5,0,8,0.397006094455719,0.04253130033612251,0.7412865633831003
mgc_only,4.0,5,0,9,0.38769835233688354,0.03431229665875435,0.7533295664525411
mgc_only,4.0,5,0,10,0.3613740801811218,0.012278810143470764,0.8101948313060332
mgp_mgc,4.0,5,0,1,0.4851733148097992,0.23161812126636505,0.7031392468001363
mgp_mgc,4.0,5,0,2,0.4184252619743347,0.12977339327335358,0.7628127076343689
mgp_mgc,4.0,5,0,3,0.4099043607711792,0.09433543682098389,0.7519668346840782
mgp_mgc,4.0,5,0,4,0.411546528339386,0.0753004252910614,0.7421909535053804
mgp_mgc,4.0,5,0,5,0.4105553925037384,0.06006526201963425,0.7195341167528433
mgp_mgc,4.0,5,0,6,0.38958531618118286,0.05335165187716484,0.7646043073686116
mgp_mgc,4.0,5,0,7,0.3687981069087982,0.012514074333012104,0.7697913509790638
mgp_mgc,4.0,5,0,8,0.4095488488674164,0.04815829172730446,0.7057163629445891
mgp_mgc,4.0,5,0,9,0.41177380084991455,0.04859043285250664,0.6961704074472411
mgp_mgc,4.0,5,0,10,0.3856087625026703,0.031408268958330154,0.7581868429344968
