method,beta,fold,seed,task_id,pos_mean,neg_mean,gap_distance
mgc_only,4.0,1,0,1,0.49312132596969604,0.13964101672172546,0.7052847109635936
mgc_only,4.0,1,0,2,0.356131911277771,0.02331625111401081,0.8091670841498854
mgc_only,4.0,1,0,3,0.3599451184272766,0.02614777907729149,0.8128436260828322
mgc_only,4.0,1,0,4,0.3916599154472351,0.048299647867679596,0.7588935237259812
mgc_only,4.0,1,0,5,0.40063366293907166,0.04154147952795029,0.7339221651616691
mgc_only,4.0,1,0,6,0.37648773193359375,0.028464587405323982,0.7863844345913311
mgc_only,4.0,1,0,7,0.35542550683021545,-0.017046354711055756,0.7941728793351049
mgc_only,4.0,1,0,8,0.4056190848350525,0.039230525493621826,0.7427602847584535
mgc_only,4.0,1,0,9,0.41163909435272217,0.034834522753953934,0.7014134913681344
mgc_only,4.0,1,0,10,0.37442901730537415,0.011850603856146336,0.7771715496975466
mgp_mgc,4.0,1,0,1,0.48843249678611755,0.16566388309001923,0.7116023671424848
mgp_mgc,4.0,1,0,2,0.41091448068618774,0.08321915566921234,0.7653136200389116
mgp_mgc,4.0,1,0,3,0.381625771522522,0.046146392822265625,0.7791643855380097
mgp_mgc,4.0,1,0,4,0.39577317237854004,0.04841408506035805,0.753070967806387
mgp_mgc,4.0,1,0,5,0.4001884460449219,0.04257344454526901,0.7260394297734992
mgp_mgc,4.0,1,0,6,0.3682928681373596,0.032224733382463455,0.7938677936321494
mgp_mgc,4.0,1,0,7,0.3576250970363617,-0.006200154311954975,0.786315037854431
mgp_mgc,4.0,1,0,8,0.40360650420188904,0.043782953172922134,0.7403795106815464
mgp_mgc,4.0,1,0,9,0.41063210368156433,0.03854209929704666,0.7074248745310023
mgp_mgc,4.0,1,0,10,0.37888336181640625,0.019293539226055145,0.7821883624742554
zero_shot_clap,0.0,2,0,1,0.4541921615600586,0.20828139781951904,0.7702904767439461
zero_shot_clap,0.0,2,0,2,0.41824084520339966,0.15548895299434662,0.786751113412759
zero_shot_clap,0.0,2,0,3,0.39343318343162537,0.08028502017259598,0.7823336475368822
zero_shot_clap,0.0,2,0,4,0.3844778537750244,0.051085516810417175,0.7818293934151157
zero_shot_clap,0.0,2,0,5,0.3813062012195587,0.03660605102777481,0.7826188611612824
zero_shot_clap,0.0,2,0,6,0.37041935324668884,0.027362236753106117,0.7897626577859899
zero_shot_clap,0.0,2,0,7,0.3789536654949188,0.026752565056085587,0.7665041761615227
zero_shot_clap,0.0,2,0,8,0.37892693281173706,0.025537600740790367,0.7636260450575642
zero_shot_clap,0.0,2,0,9,0.37922418117523193,0.027973975986242294,0.7619412884031086
zero_shot_clap,0.0,2,0,10,0.3840370178222656,0.02743900753557682,0.7608156474277445
naive_adapter,0.0,2,0,1,0.4938804507255554,0.1396382451057434,0.7148703966515306
naive_adapter,0.0,2,0,2,0.3416394591331482,0.010313090868294239,0.8243071140883733
naive_adapter,0.0,2,0,3,0.3472276031970978,0.021228903904557228,0.8276481066370608
naive_adapter,0.0,2,0,4,0.38231366872787476,0.04278256371617317,0.7942769836874848
naive_adapter,0.0,2,0,5,0.3956495523452759,0.03148099035024643,0.7498371672496269
naive_adapter,0.0,2,0,6,0.36200788617134094,0.020546546205878258,0.8140505601970432
naive_adapter,0.0,2,0,7,0.35387080907821655,-0.014828662388026714,0.7889973924568277
naive_adapter,0.0,2,0,8,0.40266314148902893,0.04708496853709221,0.7435093142214214
naive_adapter,0.0,2,0,9,0.40133845806121826,0.037183355540037155,0.7205388774256034
naive_adapter,0.0,2,0,10,0.366923451423645,0.009947831742465496,0.7869749841322884
mgp_only,0.0,2,0,1,0.4952360987663269,0.17076024413108826,0.7187114759397245
mgp_only,0.0,2,0,2,0.40987950563430786,0.08290073275566101,0.764295735773742
mgp_only,0.0,2,0,3,0.38836953043937683,0.052103955298662186,0.7705130200585607
mgp_only,0.0,2,0,4,0.40034961700439453,0.051377154886722565,0.7625829705387307
mgp_only,0.0,2,0,5,0.40127280354499817,0.04236762970685959,0.7305889677813541
mgp_only,0.0,2,0,6,0.36976781487464905,0.032987941056489944,0.789429442364004
mgp_only,0.0,2,0,7,0.3632858395576477,0.004542648792266846,0.772744174425436
mgp_only,0.0,2,0,8,0.4039613604545593,0.04941268637776375,0.7363757188393094
mgp_only,0.0,2,0,9,0.4059510827064514,0.03971998393535614,0.7028743947086334
mgp_only,0.0,2,0,10,0.38246580958366394,0.02801196277141571,0.7705652192538521
mgc_only,4.0,2,0,1,0.4960901737213135,0.1427450031042099,0.7154357694769686
mgc_only,4.0,2,0,2,0.3459640443325043,0.015359646640717983,0.8201440650170665
mgc_only,4.0,2,0,3,0.3512817919254303,0.02415265142917633,0.8226895641592494
mgc_only,4.0,2,0,4,0.3850076198577881,0.045438315719366074,0.7915541034969117
mgc_only,4.0,2,0,5,0.3996392786502838,0.036321334540843964,0.7438743691787668
mgc_only,4.0,2,0,6,0.3617631494998932,0.020297644659876823,0.8039714209382673
mgc_only,4.0,2,0,7,0.35513317584991455,-0.013808106072247028,0.7822486347893075
mgc_only,4.0,2,0,8,0.4034544825553894,0.04755662381649017,0.7428569556563084
mgc_only,4.0,2,0,9,0.3948051333427429,0.031979337334632874,0.7329392181087607
mgc_only,4.0,2,0,10,0.36016303300857544,0.006830545607954264,0.8029174835977078
mgp_mgc,4.0,2,0,1,0.4940507411956787,0.17027880251407623,0.718983080495966
mgp_mgc,4.0,2,0,2,0.4076193869113922,0.08114485442638397,0.7660083317390375
mgp_mgc,4.0,2,0,3,0.3848871886730194,0.04975071921944618,0.7773094617195592
mgp_mgc,4.0,2,0,4,0.39785236120224,0.0499546118080616,0.7651675978263197
mgp_mgc,4.0,2,0,5,0.39889228343963623,0.040874775499105453,0.7340813682848948
mgp_mgc,4.0,2,0,6,0.36624768376350403,0.030874650925397873,0.7953998478573211
mgp_mgc,4.0,2,0,7,0.3598351776599884,0.0022530171554535627,0.7787257184768153
mgp_mgc,4.0,2,0,8,0.40216749906539917,0.04826643690466881,0.738618908254632
mgp_mgc,4.0,2,0,9,0.4044158160686493,0.039155662059783936,0.7058821273343968
mgp_mgc,4.0,2,0,10,0.38017207384109497,0.027689307928085327,0.7741001447475359
zero_shot_clap,0.0,3,0,1,0.45221805572509766,0.192658931016922,0.7770962017770411
zero_shot_clap,0.0,3,0,2,0.42234688997268677,0.1450575441122055,0.7995363817643948
zero_shot_clap,0.0,3,0,3,0.3950517773628235,0.0743648111820221,0.7901746366274827
zero_shot_clap,0.0,3,0,4,0.3841506838798523,0.046331338584423065,0.7856792671274728
zero_shot_clap,0.0,3,0,5,0.38263779878616333,0.031516507267951965,0.7876588116434602
zero_shot_clap,0.0,3,0,6,0.3735223114490509,0.024726901203393936,0.7927433298550618
zero_shot_clap,0.0,3,0,7,0.3813650608062744,0.02186841331422329,0.7702660750409234
zero_shot_clap,0.0,3,0,8,0.38433343172073364,0.02233092486858368,0.7653828356092194
zero_shot_clap,0.0,3,0,9,0.38321393728256226,0.02694632299244404,0.7609512804739074
zero_shot_clap,0.0,3,0,10,0.38738563656806946,0.026346389204263687,0.7574214496219209
naive_adapter,0.0,3,0,1,0.4961208701133728,0.1239670142531395,0.7205468325028311
naive_adapter,0.0,3,0,2,0.35171017050743103,0.005220924504101276,0.8341561819463933
naive_adapter,0.0,3,0,3,0.3497149646282196,0.014062849804759026,0.8318309612903277
naive_adapter,0.0,3,0,4,0.397044837474823,0.04184144362807274,0.7662057940961396
naive_adapter,0.0,3,0,5,0.40054547786712646,0.02445242926478386,0.7429194105245609
naive_adapter,0.0,3,0,6,0.37292158603668213,0.017279453575611115,0.8060212497258649
naive_adapter,0.0,3,0,7,0.35120680928230286,-0.02911119908094406,0.7889758116076481
naive_adapter,0.0,3,0,8,0.41012200713157654,0.036169786006212234,0.7307407828967312
naive_adapter,0.0,3,0,9,0.4100612998008728,0.039887670427560806,0.7158886947705735
naive_adapter,0.0,3,0,10,0.37663641571998596,0.010489634238183498,0.7776680314719502
mgp_only,0.0,3,0,1,0.49177083373069763,0.15127544105052948,0.7236674985860748
mgp_only,0.0,3,0,2,0.40054336190223694,0.06325006484985352,0.7858351407202709
mgp_only,0.0,3,0,3,0.37080371379852295,0.0340721532702446,0.7984701820522788
mgp_only,0.0,3,0,4,0.3939008116722107,0.040170568972826004,0.7597048497615966
mgp_only,0.0,3,0,5,0.39787983894348145,0.030854009091854095,0.7340449449316504
mgp_only,0.0,3,0,6,0.3728043735027313,0.02685881033539772,0.7929309652582417
mgp_only,0.0,3,0,7,0.35929110646247864,-0.0119286784902215,0.7754566309911608
mgp_only,0.0,3,0,8,0.4075108468532562,0.038899388164281845,0.7321301070279534
mgp_only,0.0,3,0,9,0.40992271900177,0.039282310754060745,0.7022760195120407
mgp_only,0.0,3,0,10,0.38521942496299744,0.02350349724292755,0.7642278623288332
mgc_only,4.0,3,0,1,0.49824419617652893,0.12208709865808487,0.7205659500649182
mgc_only,4.0,3,0,2,0.35106903314590454,0.004731583409011364,0.8359587163141817
mgc_only,4.0,3,0,3,0.3478645980358124,0.01261463388800621,0.8366598884860303
mgc_only,4.0,3,0,4,0.39046329259872437,0.037904731929302216,0.7794703831909354
mgc_only,4.0,3,0,5,0.406240850687027,0.02751212753355503,0.7359229051016802
mgc_only,4.0,3,0,6,0.3751593232154846,0.017560819163918495,0.7900654098012602
mgc_only,4.0,3,0,7,0.35624873638153076,-0.02236097678542137,0.7738293877536792
mgc_only,4.0,3,0,8,0.4090023934841156,0.03826387971639633,0.7256386107869468
mgc_only,4.0,3,0,9,0.40411755442619324,0.03764799237251282,0.7150161250378714
mgc_only,4.0,3,0,10,0.3715920150279999,0.012437465600669384,0.7818763256017721
mgp_mgc,4.0,3,0,1,0.49498215317726135,0.1503986120223999,0.7240613988986273
mgp_mgc,4.0,3,0,2,0.40649065375328064,0.06782215088605881,0.7811989851876399
mgp_mgc,4.0,3,0,3,0.3777655363082886,0.03832302242517471,0.7897269052771931
mgp_mgc,4.0,3,0,4,0.396273136138916,0.03993154317140579,0.7567794467924898
mgp_mgc,4.0,3,0,5,0.40093743801116943,0.03053131513297558,0.7306244905875059
mgp_mgc,4.0,3,0,6,0.3794698417186737,0.027309492230415344,0.7835645478140623
mgp_mgc,4.0,3,0,7,0.3646754026412964,-0.011195012368261814,0.7708771927672547
mgp_mgc,4.0,3,0,8,0.4252064824104309,0.05073322728276253,0.7084589485625977
mgp_mgc,4.0,3,0,9,0.4151913821697235,0.04032712057232857,0.6983867950935816
mgp_mgc,4.0,3,0,10,0.38361865282058716,0.019782882183790207,0.7690899796731958
zero_shot_clap,0.0,4,0,1,0.4467106759548187,0.2142588347196579,0.7624586883715161
zero_shot_clap,0.0,4,0,2,0.41561466455459595,0.16022402048110962,0.7804190786019473
zero_shot_clap,0.0,4,0,3,0.3984314799308777,0.0780712142586708,0.7872608060479145
zero_shot_clap,0.0,4,0,4,0.39313510060310364,0.050306208431720734,0.7836599649069781
zero_shot_clap,0.0,4,0,5,0.38632702827453613,0.03488140553236008,0.7890599026296354
zero_shot_clap,0.0,4,0,6,0.3786522150039673,0.027277031913399696,0.7945451217427103
zero_shot_clap,0.0,4,0,7,0.38771042227745056,0.024605082347989082,0.773097231248119
zero_shot_clap,0.0,4,0,8,0.3868633806705475,0.022573605179786682,0.7702877023617746
zero_shot_clap,0.0,4,0,9,0.3880038857460022,0.026378363370895386,0.7664226426050622
zero_shot_clap,0.0,4,0,10,0.39278358221054077,0.02542559988796711,0.7631810002595455
naive_adapter,0.0,4,0,1,0.49488940834999084,0.14310365915298462,0.7004933009815092
naive_adapter,0.0,4,0,2,0.34468182921409607,0.01928008161485195,0.8071010439808046
naive_adapter,0.0,4,0,3,0.365375816822052,0.02684539370238781,0.8046813628519642
naive_adapter,0.0,4,0,4,0.3958898186683655,0.04751341789960861,0.7741011429672512
naive_adapter,0.0,4,0,5,0.399862676858902,0.026128428056836128,0.7527623703358582
naive_adapter,0.0,4,0,6,0.36829662322998047,0.01766202226281166,0.8113466473253852
naive_adapter,0.0,4,0,7,0.3524366021156311,-0.028378257527947426,0.8033055805776085
naive_adapter,0.0,4,0,8,0.40427738428115845,0.031353387981653214,0.7455325592122518
naive_adapter,0.0,4,0,9,0.4133661389350891,0.037143588066101074,0.7140822769680842
naive_adapter,0.0,4,0,10,0.3711165189743042,0.007982082664966583,0.8023863614832519
mgp_only,0.0,4,0,1,0.49515122175216675,0.1705271303653717,0.7039982144725441
mgp_only,0.0,4,0,2,0.40163907408714294,0.08035293221473694,0.7566082306296666
mgp_only,0.0,4,0,3,0.3910699784755707,0.04782131686806679,0.7671721006614362
mgp_only,0.0,4,0,4,0.4020184576511383,0.04826827719807625,0.7591995145922902
mgp_only,0.0,4,0,5,0.40086960792541504,0.0361131876707077,0.7365483702997081
mgp_only,0.0,4,0,6,0.3746411204338074,0.02868710830807686,0.7917580674301312
mgp_only,0.0,4,0,7,0.3675210177898407,-0.00709353294223547,0.7778891071307446
mgp_only,0.0,4,0,8,0.41544562578201294,0.03791620954871178,0.7201780539450193
mgp_only,0.0,4,0,9,0.4225895404815674,0.04144560545682907,0.6961514401134183
mgp_only,0.0,4,0,10,0.3915417492389679,0.022196851670742035,0.7718917667532336
mgc_only,4.0,4,0,1,0.4951496720314026,0.14330239593982697,0.6990029021465278
mgc_only,4.0,4,0,2,0.3439107835292816,0.018121229484677315,0.8096961745375605
mgc_only,4.0,4,0,3,0.3635278046131134,0.025838511064648628,0.8078442119008881
mgc_only,4.0,4,0,4,0.38700544834136963,0.0405297726392746,0.7890146527819002
mgc_only,4.0,4,0,5,0.3986019492149353,0.027537167072296143,0.7562835531413844
mgc_only,4.0,4,0,6,0.367521196603775,0.01977858506143093,0.8132446618005009
mgc_only,4.0,4,0,7,0.3483576774597168,-0.028868578374385834,0.811102525278998
mgc_only,4.0,4,0,8,0.39754053950309753,0.030419379472732544,0.761773576308459
mgc_only,4.0,4,0,9,0.40274497866630554,0.03265425190329552,0.7336336801230593
mgc_only,4.0,4,0,10,0.36309823393821716,0.004391686525195837,0.8130697232808086
mgp_mgc,4.0,4,0,1,0.49705395102500916,0.16975310444831848,0.7030499696862752
mgp_mgc,4.0,4,0,2,0.4028128981590271,0.07940520346164703,0.7569217518547235
mgp_mgc,4.0,4,0,3,0.3906165361404419,0.046992965042591095,0.7676076137154657
mgp_mgc,4.0,4,0,4,0.4007418155670166,0.04615336284041405,0.7617479804839389
mgp_mgc,4.0,4,0,5,0.40056484937667847,0.03390810266137123,0.7389841900613883
mgp_mgc,4.0,4,0,6,0.37440574169158936,0.026970624923706055,0.7966706462129539
mgp_mgc,4.0,4,0,7,0.37258127331733704,-0.005507095716893673,0.7729377923886352
mgp_mgc,4.0,4,0,8,0.42035111784935,0.041998282074928284,0.7197786189384381
mgp_mgc,4.0,4,0,9,0.42524027824401855,0.04133939370512962,0.6901378114919724
mgp_mgc,4.0,4,0,10,0.3906780481338501,0.02048766240477562,0.7726247582951932
zero_shot_clap,0.0,5,0,1,0.4504106640815735,0.24178151786327362,0.7482246459149549
zero_shot_clap,0.0,5,0,2,0.4216753840446472,0.1709071695804596,0.7801692460441703
zero_shot_clap,0.0,5,0,3,0.3994847238063812,0.09049949049949646,0.7800926674266685
zero_shot_clap,0.0,5,0,4,0.38639694452285767,0.05800500139594078,0.7787440647795089
zero_shot_clap,0.0,5,0,5,0.3859521448612213,0.04378379136323929,0.7791764430072756
zero_shot_clap,0.0,5,0,6,0.37790536880493164,0.035213302820920944,0.7854973372645867
zero_shot_clap,0.0,5,0,7,0.38553550839424133,0.032625462859869,0.7646054102951234
zero_shot_clap,0.0,5,0,8,0.3851129114627838,0.03130276873707771,0.7619194329932664
zero_shot_clap,0.0,5,0,9,0.3848080635070801,0.03365590423345566,0.7592599253166381
zero_shot_clap,0.0,5,0,10,0.3883536458015442,0.031202197074890137,0.7581395869275205
naive_adapter,0.0,5,0,1,0.5020374059677124,0.18525800108909607,0.6858763133137991
naive_adapter,0.0,5,0,2,0.35080578923225403,0.036638371646404266,0.8129080624380675
naive_adapter,0.0,5,0,3,0.35675010085105896,0.03578769788146019,0.8288226820289593
naive_adapter,0.0,5,0,4,0.3853023648262024,0.047009844332933426,0.7817252322700003
naive_adapter,0.0,5,0,5,0.3957412838935852,0.03481987491250038,0.7497555382502663
naive_adapter,0.0,5,0,6,0.3636833727359772,0.0251383688300848,0.8119295601513958
naive_adapter,0.0,5,0,7,0.34730759263038635,-0.017828067764639854,0.7995748134949328
naive_adapter,0.0,5,0,8,0.39827191829681396,0.04525579884648323,0.7487751343183278
naive_adapter,0.0,5,0,9,0.39471298456192017,0.03829004615545273,0.7407560058106573
naive_adapter,0.0,5,0,10,0.36194106936454773,0.009535431861877441,0.8007782948221369
mgp_only,0.0,5,0,1,0.4978252947330475,0.21187739074230194,0.6898776074133957
mgp_only,0.0,5,0,2,0.4164241850376129,0.10829775035381317,0.7509874998307303
mgp_only,0.0,5,0,3,0.4008578658103943,0.0730714425444603,0.761041781603972
mgp_only,0.0,5,0,4,0.40993911027908325,0.061897289007902145,0.7442437349917722
mgp_only,0.0,5,0,5,0.4082651138305664,0.04839269816875458,0.7246205744049208
mgp_only,0.0,5,0,6,0.3762904405593872,0.03516373783349991,0.7879682462573435
mgp_only,0.0,5,0,7,0.3577762842178345,-0.006136342883110046,0.7853051541295615
mgp_only,0.0,5,0,8,0.412876695394516,0.04782591760158539,0.7106907696794433
mgp_only,0.0,5,0,9,0.41064053773880005,0.04355201497673988,0.7038776269666827
mgp_only,0.0,5,0,10,0.373521089553833,0.018761655315756798,0.7839224165700179
mgc_only,4.0,5,0,1,0.5047796964645386,0.18421487510204315,0.683273609868704
mgc_only,4.0,5,0,2,0.35091009736061096,0.03772912174463272,0.8119476119334533
mgc_only,4.0,5,0,3,0.34494858980178833,0.02453538402915001,0.8377970949640532
mgc_only,4.0,5,0,4,0.3788445293903351,0.04235290735960007,0.7882002630232049
mgc_only,4.0,5,0,5,0.3985866606235504,0.03644007071852684,0.7447277349492755
mgc_only,4.0,5,0,6,0.3677944242954254,0.02616903744637966,0.8003679502708873
mgc_only,4.0,5,0,7,0.34886595606803894,-0.017743205651640892,0.7880586761155979
mgc_only,4.0,5,0,8,0.39790573716163635,0.041350532323122025,0.7421496495584384
mgc_only,4.0,5,0,9,0.38792386651039124,0.03318456932902336,0.7531383282333133
mgc_only,4.0,5,0,10,0.35965514183044434,0.01001991331577301,0.806200633904073
mgp_mgc,4.0,5,0,1,0.4956400394439697,0.213118314743042,0.6904098027658473
mgp_mgc,4.0,5,0,2,0.41261082887649536,0.1064891368150711,0.7540378717811643
mgp_mgc,4.0,5,0,3,0.39615803956985474,0.0711601972579956,0.7653892795791178
mgp_mgc,4.0,5,0,4,0.4067506790161133,0.0617319755256176,0.7464832065654776
mgp_mgc,4.0,5,0,5,0.40476998686790466,0.04991227015852928,0.7247974463895546
mgp_mgc,4.0,5,0,6,0.3746401071548462,0.040823061019182205,0.7897885698439092
mgp_mgc,4.0,5,0,7,0.3643093407154083,0.004991239868104458,0.7765850944855229
mgp_mgc,4.0,5,0,8,0.4090004563331604,0.04936723783612251,0.7219868577875601
mgp_mgc,4.0,5,0,9,0.41310909390449524,0.0490744449198246,0.6984784630783462
mgp_mgc,4.0,5,0,10,0.38013795018196106,0.026955662295222282,0.7737417198943021
