fold,seed,epoch,neg_mean,pos_mean,drift,gap_distance,selected
1,0,0,0.21424517035484314,0.45088285207748413,0.0,0.7606626671509561,False
1,0,1,0.21446149051189423,0.45203739404678345,0.0010096851037192885,0.7592072202285453,False
1,0,2,0.21595922112464905,0.4578649401664734,0.008000417311470848,0.7516311550939286,False
1,0,3,0.21815583109855652,0.4676080644130707,0.018253203734937665,0.7391033565275877,False
1,0,4,0.21684134006500244,0.4767027795314789,0.012117751386691241,0.7281177520471437,False
1,0,5,0.20989951491355896,0.48287153244018555,0.02028356314444193,0.721690653171263,False
1,0,6,0.1996479034423828,0.48712387681007385,0.06813347011875989,0.7143500912776771,False
1,0,7,0.1895456612110138,0.491741418838501,0.11528618872911268,0.7088031605154599,False
1,0,8,0.17791393399238586,0.4967285990715027,0.16957785467128028,0.7028626255036808,True
1,0,9,0.1682421863079071,0.5024346709251404,0.21472121854949489,0.6987814717367442,False
2,0,0,0.21315760910511017,0.4491561949253082,0.0,0.7586847247409749,False
2,0,1,0.2135825902223587,0.45056232810020447,0.0019937412463609154,0.7568224116033138,False
2,0,2,0.21557946503162384,0.4571261405944824,0.01136180846032773,0.7481000110939201,False
2,0,3,0.2173071652650833,0.46666058897972107,0.019467079675898207,0.7356602738250547,False
2,0,4,0.21651434898376465,0.4762214720249176,0.015747689668442647,0.724890035099086,False
2,0,5,0.20866668224334717,0.48066434264183044,0.021068574003138114,0.7204227845065966,False
2,0,6,0.1977500468492508,0.4829108715057373,0.07228248768854294,0.7146169350081762,False
2,0,7,0.18741077184677124,0.4876089096069336,0.12078779343806068,0.7078712219176855,False
2,0,8,0.17697587609291077,0.4914226531982422,0.16974169096800962,0.7031144020562196,True
2,0,9,0.1661166250705719,0.49631577730178833,0.22068639365973505,0.6980014382085036,False
3,0,0,0.21706321835517883,0.44964972138404846,0.0,0.7570029761968255,False
3,0,1,0.21729274094104767,0.4507215619087219,0.0010573997179626695,0.7557283166170711,False
3,0,2,0.21865539252758026,0.45626300573349,0.007335071250054747,0.7486593737434044,False
3,0,3,0.22054830193519592,0.46551960706710815,0.016055615531851534,0.7369070202801773,False
3,0,4,0.22086560726165771,0.4758942127227783,0.017517426191742274,0.7249630835009705,False
3,0,5,0.21394172310829163,0.48245590925216675,0.014380581245135363,0.7189457431639984,False
3,0,6,0.20332574844360352,0.48642784357070923,0.06328787537415392,0.712359018880005,False
3,0,7,0.19167792797088623,0.4901524484157562,0.11694883443013755,0.7076484045411026,False
3,0,8,0.180353581905365,0.4951950013637543,0.1691195621625132,0.7028160652857871,True
3,0,9,0.16815254092216492,0.5005823969841003,0.22532918199426014,0.6994448862714212,False
4,0,0,0.21166324615478516,0.45102658867836,0.0,0.7608869466302792,False
4,0,1,0.2118501216173172,0.4520419239997864,0.0008828904683592782,0.7597956994345352,False
4,0,2,0.21272750198841095,0.4570201337337494,0.0050280615693077116,0.753838863433964,False
4,0,3,0.21394625306129456,0.46565884351730347,0.010786033702043299,0.7431625203547938,False
4,0,4,0.21380820870399475,0.4757128655910492,0.010133845096758206,0.7313895410785438,False
4,0,5,0.20911851525306702,0.4834979474544525,0.01202254499988736,0.7230026938629411,False
4,0,6,0.20000843703746796,0.4875025749206543,0.05506298013021244,0.7182271041284228,False
4,0,7,0.18897438049316406,0.4908903241157532,0.1071932235463741,0.7134834787388247,False
4,0,8,0.17684583365917206,0.4951300621032715,0.1644943707900606,0.709755240498773,True
4,0,9,0.16550619900226593,0.49969786405563354,0.21806831365878934,0.7066030265913312,False
5,0,0,0.20478256046772003,0.4501015543937683,0.0,0.7647677740896436,False
5,0,1,0.20492768287658691,0.451116144657135,0.0007086658577538298,0.7636230903660126,False
5,0,2,0.20596790313720703,0.45655202865600586,0.005788298899963435,0.7569265927821939,False
5,0,3,0.2075515240430832,0.46599864959716797,0.013521481365595252,0.7454362445681978,False
5,0,4,0.20736603438854218,0.47673550248146057,0.012615693030312401,0.7337872917824299,False
5,0,5,0.2016383409500122,0.48371535539627075,0.015353941812850071,0.7277614874950269,False
5,0,6,0.19169065356254578,0.4884313642978668,0.06393077064410442,0.7229707748337972,False
5,0,7,0.18100380897521973,0.49367862939834595,0.11611707285127222,0.7177050164160192,False
5,0,8,0.1708984375,0.5014746189117432,0.16546390908644393,0.7120775205983151,True
5,0,9,0.1616804301738739,0.5090154409408569,0.2104775435730541,0.7077337368314068,False
