fold,seed,epoch,neg_mean,pos_mean,drift,gap_distance,selected
1,0,0,0.21424517035484314,0.45088285207748413,0.0,0.7606626671509561,False
1,0,1,0.21446149051189423,0.45203739404678345,0.0010096851037192885,0.7592072202285453,False
1,0,2,0.21595922112464905,0.4578649401664734,0.008000417311470848,0.7516311550939286,False
1,0,3,0.21815583109855652,0.4676080644130707,0.018253203734937665,0.7391033565275877,False
1,0,4,0.21684134006500244,0.4767027795314789,0.012117751386691241,0.7281177520471437,False
1,0,5,0.20989951491355896,0.48287153244018555,0.02028356314444193,0.721690653171263,True
1,0,6,0.1996479034423828,0.48712387681007385,0.06813347011875989,0.7143500912776771,False
2,0,0,0.21315760910511017,0.4491561949253082,0.0,0.7586847247409749,False
2,0,1,0.21354293823242188,0.45051008462905884,0.001807719315906273,0.7569297383693576,False
2,0,2,0.215396910905838,0.4568861424922943,0.010505380549767858,0.7484533317761414,False
2,0,3,0.21740853786468506,0.46677523851394653,0.019942655471795585,0.7356717242559369,False
2,0,4,0.21591249108314514,0.4760691523551941,0.012924154993108939,0.7252620707796829,False
2,0,5,0.20825035870075226,0.4809989929199219,0.02302169941274813,0.7204021110165276,True
2,0,6,0.19770972430706024,0.4849042296409607,0.07247165542390945,0.713079364958826,False
3,0,0,0.21706321835517883,0.44964972138404846,0.0,0.7570029761968255,False
3,0,1,0.21739211678504944,0.4507002830505371,0.0015152195400163632,0.7557185071299476,False
3,0,2,0.21935829520225525,0.4566361904144287,0.010573310690164926,0.7481187384319204,False
3,0,3,0.22192998230457306,0.4665903151035309,0.022420951768211503,0.7355769973949872,False
3,0,4,0.22203779220581055,0.4767095148563385,0.022917626893801318,0.7245346636147871,False
3,0,5,0.2142842561006546,0.482367604970932,0.012802547919367144,0.7192494862523705,True
3,0,6,0.20389628410339355,0.4862951636314392,0.06065944452293307,0.7133966513678436,False
4,0,0,0.21166324615478516,0.45102658867836,0.0,0.7608869466302792,False
4,0,1,0.21188154816627502,0.45210009813308716,0.0010313647525287796,0.7596938204777192,False
4,0,2,0.21310023963451385,0.4573746621608734,0.006789055283966748,0.7532691933772754,False
4,0,3,0.21491186320781708,0.4665369987487793,0.015348045123791931,0.7420744280035055,False
4,0,4,0.214803546667099,0.476698100566864,0.014836305165694204,0.7304656438243949,False
4,0,5,0.20913338661193848,0.48365822434425354,0.011952285476131475,0.7235249533940868,True
4,0,6,0.198606938123703,0.48737040162086487,0.06168434184144721,0.7184163960744333,False
5,0,0,0.20478256046772003,0.4501015543937683,0.0,0.7647677740896436,False
5,0,1,0.20492902398109436,0.4511229395866394,0.0007152147772730663,0.7635965260044604,False
5,0,2,0.20596528053283691,0.45666003227233887,0.005775492124014706,0.7566187528410854,False
5,0,3,0.20732173323631287,0.46600061655044556,0.012399360388860288,0.7449684517410368,False
5,0,4,0.20668108761310577,0.4763627052307129,0.009270941534520991,0.7334580729105493,False
5,0,5,0.20008623600006104,0.48352307081222534,0.022933224669779827,0.7269244604401139,True
5,0,6,0.18932950496673584,0.4885353147983551,0.07546079834967229,0.7202188858869301,False
